"","statistic","df","p.value","conf_int_lower","conf_int_upper","estimate_mean_x","estimate_mean_y","null.value","stderr","side","method","data.name","gene","protein","adj.p","fc"
"19",5.20331505522186,24.494525046682,2.34042756351719e-05,0.186424185758205,0.431106887603037,0.0782284286209334,-0.230537108059687,0,0.0593401578424037,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","ATF6B","ENSP00000404814.2;ENSP00000399764.2;ENSP00000389467.1;ENSP00000404725.2;ENSP00000391131.2;ENSP00000399944.1;ENSP00000293709.6;ENSP00000372642.4;ENSP00000412066.1;ENSP00000364349.3;ENSP00000364347.4;ENSP00000393419.2",0.000495669123273462,0.308765536680621
"20",6.08230026496314,9.77593365373496,0.000130156459415656,0.322987683329755,0.698273527873793,0.245667398090088,-0.264963207511686,0,0.0839535345769169,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","ATP6AP1","ENSP00000503173.1;ENSP00000398511.1;ENSP00000392375.1;ENSP00000408317.1;ENSP00000503588.1;ENSP00000358777.2;ENSP00000411209.1;ENSP00000396643.1;ENSP00000408470.1;ENSP00000502914.1;ENSP00000482243.2",0.00163470328814062,0.510630605601774
"21",1.44553757030936,14.1166800471826,0.170140213631503,-0.0804388272004339,0.413808907765851,0.00683342145157467,-0.159851618831134,0,0.115310071288591,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","FHL1","ENSP00000486439.1;ENSP00000499016.1;ENSP00000498581.1;ENSP00000486436.1;ENSP00000498503.1;ENSP00000377710.2;ENSP00000477609.1;ENSP00000498684.1;ENSP00000391779.1;ENSP00000389920.1;ENSP00000486631.1;ENSP00000487318.1;ENSP00000485897.1;ENSP00000487377.1;ENSP00000408038.1;ENSP00000487147.2;ENSP00000487360.1;ENSP00000444815.1;ENSP00000486134.1;ENSP00000499033.1;ENSP00000413798.1;ENSP00000443333.1;ENSP00000412642.1;ENSP00000487030.1;ENSP00000414604.1;ENSP00000437673.1;ENSP00000359710.3;ENSP00000359717.1;ENSP00000359708.1;ENSP00000486782.1;ENSP00000377709.2",0.278967225852944,0.166685040282708
"22",3.64475743960003,17.5783107170211,0.00191399195599871,0.270976597842561,1.01149722737454,-0.0406279468154759,-0.681864859424026,0,0.175934043138662,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","HNRNPA2B1","ENSP00000504660.1;ENSP00000503961.1;ENSP00000503242.1;ENSP00000504571.1;ENSP00000497298.1;ENSP00000503452.1;ENSP00000504799.1;ENSP00000503190.1;ENSP00000503898.1;ENSP00000503968.1;ENSP00000503885.1;ENSP00000503870.1;ENSP00000504049.1;ENSP00000504059.1;ENSP00000503550.1;ENSP00000503236.1;ENSP00000503521.1;ENSP00000503360.1;ENSP00000503021.1;ENSP00000503915.1;ENSP00000503460.1;ENSP00000346694.4;ENSP00000504439.1;ENSP00000504100.1;ENSP00000503476.1;ENSP00000504329.1;ENSP00000504721.1;ENSP00000504831.1;ENSP00000504023.1;ENSP00000503514.1;ENSP00000503375.1;ENSP00000349101.8;ENSP00000503047.1;ENSP00000503833.1;ENSP00000478691.2;ENSP00000503429.1;ENSP00000503836.1;ENSP00000503703.1;ENSP00000354021.4;ENSP00000504415.1;ENSP00000503060.1;ENSP00000503501.1",0.00984101644428238,0.64123691260855
"23",5.32910158303558,6.8713469852523,0.00115572406495554,1.01128782458945,2.63567906982432,0.229961460994241,-1.59352198621265,0,0.34217464591249,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","ISG15","ENSP00000485643.1;ENSP00000485313.1;ENSP00000496832.1",0.00701717785513961,1.82348344720689
"24",-1.41176640721871,10.0885744117215,0.18811001561521,-0.194869165649282,0.0435959491420816,0.00120296326409386,0.0768395715176938,0,0.0535758662813134,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","PGRMC1","ENSP00000217971.7;ENSP00000442821.1",0.297994405858823,-0.0756366082535999
"25",1.07047227004822,18.135697532838,0.298447235875593,-0.0872922953604229,0.2688561618058,-0.0119284386949643,-0.102710371917653,0,0.0848054973143766,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","PIGR","ENSP00000348888.4",0.418720530459527,0.0907819332226887
"26",-2.12024086361436,3.02078933311073,0.123531357918996,-5.3567129557817,1.06302387844207,-1.28193559903756,0.864908939632258,0,1.01254747774746,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","CHD8","ENSP00000406288.3;ENSP00000495240.1;ENSP00000494402.1;ENSP00000451601.1;ENSP00000495070.1;ENSP00000451071.2;ENSP00000451442.2;ENSP00000496730.1;ENSP00000495174.1;ENSP00000493865.1;ENSP00000496722.1;ENSP00000496565.1;ENSP00000450957.1",0.21866894103273,-2.14684453866982
"27",0.989184052433766,23.8887341334752,0.332487199251275,-0.230119028277878,0.653528873255302,-0.452336875907317,-0.664041798396029,0,0.214019748870636,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","KRT17","ENSP00000308452.8;ENSP00000497161.1;ENSP00000468672.1;ENSP00000467418.1",0.453600251125781,0.211704922488712
"28",0.253523113024851,7.27902515709225,0.806876276259746,-0.325410474839131,0.404249461757032,-0.0187843920371958,-0.0582038854961461,0,0.155486783783245,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","PSMD5","ENSP00000363030.2;ENSP00000210313.2;ENSP00000363011.5;ENSP00000435773.1;ENSP00000487480.1",0.866018470189749,0.0394194934589504
"29",3.11208225428981,10.2184507265794,0.0107503557082796,0.0810925151344098,0.485779328948492,0.0670188978368887,-0.216417024204562,0,0.0910759738598658,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","LYPLA2","ENSP00000363638.3;ENSP00000409004.1;ENSP00000363629.2;ENSP00000363627.3;ENSP00000363626.3;ENSP00000388003.1;ENSP00000363625.1",0.0353865677358184,0.283435922041451
"30",3.87410527335014,23.3258911273727,0.000753424908727667,0.224765980919078,0.7389805984215,-0.0317410961153329,-0.513614385785622,0,0.124383117047717,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","CALD1","ENSP00000398826.1;ENSP00000411476.2;ENSP00000395710.1;ENSP00000401988.1;ENSP00000354826.2;ENSP00000394715.1;ENSP00000354513.2;ENSP00000390926.1;ENSP00000416611.1;ENSP00000376826.2;ENSP00000407522.1;ENSP00000393621.1;ENSP00000419673.1;ENSP00000502281.1",0.00503888313017489,0.481873289670289
"31",-2.12659990431271,8.02646387851542,0.0660297926053243,-0.431684954160257,0.0173482773991453,-0.0283199685299345,0.178848369850622,0,0.097417637403454,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","CNTN3","ENSP00000263665.6",0.136430895522499,-0.207168338380556
"32",-2.37159294550633,8.39670822033954,0.0437100932755712,-0.463502096839949,-0.00839855445947699,-0.0344800292994534,0.20147029635026,0,0.0994902291714055,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","SIRPB2","ENSP00000432656.1;ENSP00000435045.1;ENSP00000352849.3;ENSP00000402438.1;ENSP00000477149.1",0.101250333251616,-0.235950325649713
"33",5.03234041326753,12.6272876698455,0.00025076728322703,0.647762155744211,1.62743713307991,0.136865079463558,-1.0007345649485,0,0.226057768550957,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","CRP","ENSP00000255030.5;ENSP00000402788.1;ENSP00000357093.1;ENSP00000357092.1;ENSP00000357091.1",0.0023377954057482,1.13759964441206
"34",-2.03053957763662,24.1494595453093,0.0534524813338696,-0.702596148270766,0.00560929484348451,-0.12163255721562,0.226860869498021,0,0.171626020271547,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","MUCL1","ENSP00000449369.1;ENSP00000311364.5",0.11675808125638,-0.348493426713641
"35",-2.14517705912478,3.58296400306849,0.106494212246954,-1.43713952312414,0.2171080541635,-0.0910620830592654,0.518953651421052,0,0.28436614678753,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","RALB","ENSP00000402866.1;ENSP00000272519.4;ENSP00000414224.1;ENSP00000393782.1;ENSP00000398162.1;ENSP00000407062.1;ENSP00000487037.1",0.19551414198899,-0.610015734480318
"36",0.303044428759472,18.8636845095956,0.76517265628555,-0.0697925098630063,0.0934108085698412,0.0313798980068002,0.0195707486533827,0,0.0389683763590666,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","NID1","ENSP00000355554.3;ENSP00000264187.6",0.834094458046565,0.0118091493534175
"37",-1.67679116216114,5.01242948775244,0.154283779561347,-0.397439162195957,0.083492989897903,0.0501934047530758,0.207166490902103,0,0.093615167882154,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","RBBP8","ENSP00000464628.1;ENSP00000462390.1;ENSP00000464284.1;ENSP00000463738.1;ENSP00000463439.1;ENSP00000323050.5;ENSP00000382628.2;ENSP00000382630.2;ENSP00000382627.2;ENSP00000354024.5;ENSP00000463310.1;ENSP00000477396.1;ENSP00000464691.1;ENSP00000463544.1",0.256514807326763,-0.156973086149027
"38",-6.51487315539893,7.29517815793798,0.000276328746883242,-0.917618994968785,-0.431818893798138,-0.0801967187392257,0.594522225644236,0,0.103565937246885,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","IGDCC4","ENSP00000319623.3",0.00244571562539944,-0.674718944383461
"39",2.25482177365972,8.88727458310011,0.0509620642992138,-0.00135843369919127,0.524202470138591,0.0726216503461136,-0.188800367873586,0,0.115939104932181,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","CRHBP","ENSP00000274368.4;ENSP00000426097.1",0.112763075109828,0.2614220182197
"40",-2.97245943484338,4.74011413529045,0.0331921773558829,-1.16779830221899,-0.0750313334548076,-0.404622197610603,0.216792620226297,0,0.209057459473671,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","MMP11","ENSP00000483349.1;ENSP00000486551.1;ENSP00000486195.1;ENSP00000215743.3;ENSP00000409860.1;ENSP00000408070.1;ENSP00000412107.1",0.0823554860754752,-0.6214148178369
"41",5.80259563545117,20.0796454735994,1.10256221954448e-05,0.353362740327329,0.749855698842239,0.0913901106416742,-0.46021910894311,0,0.0950624951727994,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","GSTO1","ENSP00000358727.5;ENSP00000406708.1;ENSP00000405325.1;ENSP00000441488.1;ENSP00000358724.4",0.000298055298054011,0.551609219584784
"42",1.59493403587105,11.9542243543116,0.136808974203887,-0.0571453505182862,0.368849743102131,0.0528423546293617,-0.103009841662561,0,0.0977170169967601,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","COPB1","ENSP00000249923.3;ENSP00000397873.2;ENSP00000436383.1;ENSP00000431530.1;ENSP00000436401.1",0.234699291329523,0.155852196291922
"43",0.40734528799795,5.20080035026707,0.699981637534527,-0.327217604395422,0.452157798233787,-0.0611740255416432,-0.123644122460826,0,0.153359075849915,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","CASP3","ENSP00000377210.2;ENSP00000311032.4;ENSP00000428929.1;ENSP00000428372.1;ENSP00000377213.4;ENSP00000407142.2",0.786650242055542,0.0624700969191829
"44",-1.52779539541924,5.75148728309007,0.179528762837643,-0.865474160017423,0.204433939621019,-0.0283359428583989,0.302184167339803,0,0.21633794105493,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","STMN1","ENSP00000410452.2;ENSP00000387858.2;ENSP00000382633.1;ENSP00000350531.2;ENSP00000363409.1;ENSP00000407567.1",0.289033184695174,-0.330520110198202
"45",-2.91687433156128,13.3965417553534,0.0116982103231186,-0.316052925954282,-0.0475559130422854,0.0190159545362519,0.200820374034535,0,0.0623285060762186,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","FAT4","ENSP00000501473.2;ENSP00000377862.4;ENSP00000335169.5",0.0376455314247868,-0.181804419498283
"46",1.79183104966413,9.33095879317368,0.105576641713024,-0.0348499793596187,0.307445031034364,0.0984550354559219,-0.0378424903814509,0,0.076066058718494,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","SERPINA10","ENSP00000484632.1;ENSP00000482029.2;ENSP00000261994.4;ENSP00000450896.1;ENSP00000376809.1;ENSP00000450971.1",0.194415009540694,0.136297525837373
"47",-4.09896388770243,8.27558277454189,0.00320314136519323,-0.69877725242669,-0.197471435251419,-0.0850979839521238,0.363026359886931,0,0.109326248319362,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","TF","ENSP00000417468.1;ENSP00000401505.1;ENSP00000418396.1;ENSP00000419338.1;ENSP00000418716.1;ENSP00000385834.3;ENSP00000419714.1",0.0146407152209312,-0.448124343839054
"48",3.50423951126518,5.13785555069806,0.0164544224132693,0.20646906692347,1.30991688711813,0.335781720388599,-0.4224112566322,0,0.216364484956983,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","SPDYA","ENSP00000368898.4;ENSP00000335628.5;ENSP00000414086.1;ENSP00000395240.1",0.0480663669510773,0.7581929770208
"49",4.34586685751087,22.6218136876244,0.000245502678439366,0.160063802366498,0.451387722119782,-0.0804575224780707,-0.386183284721211,0,0.0703486260088158,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","ALAD","ENSP00000386284.3;ENSP00000392748.1;ENSP00000415737.1;ENSP00000398438.1",0.0023377954057482,0.30572576224314
"50",-0.675924506710204,21.5685715442795,0.506272142393701,-0.160434731992993,0.08163118892982,0.0513937387861763,0.090795510317763,0,0.0582931542508485,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","H6PD","ENSP00000366620.2;ENSP00000473348.1",0.619434760191468,-0.0394017715315866
"51",2.39905329424656,20.59200953139,0.0259985683788503,0.0409417561366768,0.578893302806428,0.137613502751009,-0.172304026720543,0,0.12918326167026,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","PSMB2","ENSP00000362334.3;ENSP00000479706.1",0.0679169649720627,0.309917529471552
"52",3.22107312028641,19.8471310968851,0.00431559767329277,0.113554984329665,0.531495041053714,0.122530116552785,-0.199994896138904,0,0.100129677485561,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","KCTD12","ENSP00000366694.2",0.0181930053573171,0.32252501269169
"53",1.31560918995054,8.24213451904411,0.223720880748065,-0.102890796602834,0.379523378173544,0.0551081820956845,-0.0832081086896705,0,0.105134786106621,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","PREP","ENSP00000499089.1;ENSP00000358106.4;ENSP00000401796.1",0.339438820431531,0.138316290785355
"54",4.58074935774626,10.331014481234,0.000927961565063288,0.181421539970426,0.522184518723684,0.0734587940077755,-0.278344235339279,0,0.0768003228013642,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","ACBD5","ENSP00000504580.1;ENSP00000504333.1;ENSP00000503467.1;ENSP00000379568.3;ENSP00000365062.4;ENSP00000365066.1;ENSP00000365070.4;ENSP00000503631.1;ENSP00000503053.1;ENSP00000503864.1;ENSP00000504029.1;ENSP00000504374.1;ENSP00000504726.1;ENSP00000503831.1;ENSP00000503208.1;ENSP00000503715.1;ENSP00000504367.1;ENSP00000503264.1;ENSP00000502986.1;ENSP00000504666.1;ENSP00000503800.1;ENSP00000503415.1;ENSP00000504499.1;ENSP00000365049.1;ENSP00000503158.1;ENSP00000483256.1;ENSP00000401591.2;ENSP00000393398.1",0.00595326830058799,0.351803029347055
"55",0.642034011871525,13.0677266259066,0.531952965934346,-0.213935158281523,0.394997532757372,0.0100746150082394,-0.0804565722296851,0,0.141006840080055,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","IGHG1","ENSP00000487867.1;ENSP00000488387.1;ENSP00000488811.1;ENSP00000374990.2;ENSP00000374991.2;ENSP00000374984.2",0.642969687764264,0.0905311872379245
"56",2.80801416649567,3.79637622665717,0.0513984121038067,-0.00430150168901845,0.862187767896749,0.172204331741624,-0.256738801362241,0,0.152756755368929,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","PLCH1","ENSP00000419100.1;ENSP00000417502.2;ENSP00000402759.2;ENSP00000345988.7;ENSP00000335469.6",0.11330579322512,0.428943133103865
"57",-0.0991480165000566,14.0907663773822,0.922417481733187,-0.209539108602543,0.191011486140088,-0.00473904654285528,0.00452476468837221,0,0.0934341559038874,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","CD163","ENSP00000352071.4;ENSP00000445438.1;ENSP00000439226.1;ENSP00000444071.1;ENSP00000379863.3;ENSP00000403885.2",0.94417761795359,-0.00926381123122749
"58",1.14466316379432,4.9806168059845,0.304358583513934,-0.570181731974954,1.48368451780103,-0.104926158356042,-0.561677551269078,0,0.399026899231213,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","IGKV3-7","ENSP00000487957.1;ENSP00000374782.2",0.425207326471198,0.456751392913036
"59",-1.43364129567962,9.19510154175786,0.184790254219991,-0.27477218168424,0.0611761736896164,0.00526542633348508,0.112063430330797,0,0.0744942297066607,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","GANAB","ENSP00000432181.1;ENSP00000340466.4;ENSP00000349053.3;ENSP00000442962.1;ENSP00000497655.1;ENSP00000435306.1;ENSP00000434921.1;ENSP00000434805.1;ENSP00000433799.1;ENSP00000432593.1",0.29490024650523,-0.106798003997312
"60",-7.93101866004072,3.93118455951266,0.00147034656510563,-1.06088279596856,-0.507885310392731,-0.171077046839994,0.613307006340651,0,0.0989007953206124,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","TBC1D2","ENSP00000364203.1;ENSP00000364205.1;ENSP00000341567.5;ENSP00000364207.5;ENSP00000481721.1",0.00812343645752458,-0.784384053180645
"61",0.247898923532496,12.1085578808625,0.808366634978384,-0.353110186057537,0.443879505913336,-0.223379204160209,-0.268763864088109,0,0.183077277146587,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","HBD","ENSP00000292901.3;ENSP00000497529.1;ENSP00000494708.1;ENSP00000414741.1;ENSP00000393810.1",0.866315809413581,0.0453846599278995
"62",-2.38569922764789,7.28316410526596,0.0471216926904907,-0.629700467334713,-0.00526786836818044,0.00526907628503168,0.322753244136478,0,0.133078036062601,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","COL1A2","ENSP00000297268.6",0.107336096410221,-0.317484167851447
"63",-3.09676343950915,10.6916264556186,0.0104889451760378,-0.3463730286223,-0.0579739941076515,-0.0170629909578398,0.185110520407136,0,0.0652854230922531,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","GKN1","ENSP00000501093.2;ENSP00000367172.3",0.0348131221421105,-0.202173511364976
"64",3.96909921542246,23.8606767622294,0.00057465408102666,0.421094556163696,1.33402334508515,0.0181818057472261,-0.859377144877196,0,0.221097761228682,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","BHMT","ENSP00000274353.5;ENSP00000428240.1",0.00405678416724773,0.877558950624422
"65",-0.337457243902469,10.7192286115929,0.742287659677261,-0.225542094618565,0.165741730364596,0.0146277848256396,0.0445279669526243,0,0.0886043570474558,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","FSTL1","ENSP00000295633.3;ENSP00000418389.1;ENSP00000394355.2;ENSP00000418505.1",0.819695683777683,-0.0299001821269847
"66",-4.84185836409028,10.0373471020008,0.000672390816328821,-0.382747057104736,-0.141581725463849,-0.0562701927606295,0.205894198523663,0,0.0541454069017464,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","ITGAL","ENSP00000504379.1;ENSP00000503623.1;ENSP00000456521.1;ENSP00000350886.5;ENSP00000349252.5;ENSP00000457785.1;ENSP00000454908.1;ENSP00000454342.1;ENSP00000409377.2;ENSP00000461006.1;ENSP00000503942.1;ENSP00000458739.1;ENSP00000504443.1",0.00461846819401148,-0.262164391284293
"67",-0.740770976280371,15.3219497399595,0.470033412381315,-0.934758611745735,0.451939041143326,-0.594355676786805,-0.352945891485601,0,0.325889907989368,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","EPX","ENSP00000225371.5",0.587211685833118,-0.241409785301205
"68",-6.52379018109862,10.3881735892198,5.60530327510498e-05,-1.00005866488031,-0.49276839527261,-0.206745043055774,0.539668487020686,0,0.114414092016485,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","IGF1","ENSP00000337612.7;ENSP00000376637.1;ENSP00000494228.1;ENSP00000416811.2;ENSP00000376638.3;ENSP00000302665.8",0.000914847204257959,-0.746413530076459
"69",-0.240267676083759,24.3649154048781,0.81213281403734,-0.423351187420662,0.334998347968498,-0.306272001181565,-0.262095581455482,0,0.183863349602974,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","KRT5","ENSP00000252242.4;ENSP00000448767.1;ENSP00000449783.1;ENSP00000447209.1;ENSP00000448041.1;ENSP00000449651.1",0.868781885852332,-0.0441764197260822
"70",-3.56375466761647,7.05393839150645,0.00905696652839666,-0.562741376571061,-0.114243436112435,-0.225472027736786,0.113020378604962,0,0.0949819608565088,"two.sided","Welch Two Sample t-test","x[-hc] and x[hc]","ABTB2","ENSP00000410157.2",0.0315310048023829,-0.338492406341748
