"mean_covid","mean_healthy","sd_covid","sd_healthy","number_covid","number_healthy","uniprot","gene_name","gene_id","entrez_id","prot_id"
4.17880510783289,4.14728425932547,0.0442118301670155,0.0448197976933254,23,10,"O75636","FCN3","ENSG00000142748",8547,"ENSP00000270879"
3.57721163153014,3.70944125857425,0.0548712309410361,0.0352255074395673,6,3,"O75882","ATRN","ENSG00000088812",8455,"ENSP00000262919"
3.5042429156641,3.49626084721663,0.0645713649109579,NA,5,1,"O75888","TNFSF13","ENSG00000161955",8741,"ENSP00000379792"
3.76909324296032,3.74373234074406,0.0473403736745547,0.076030739032989,6,6,"O75937","DNAJC8","ENSG00000285317",22826,"ENSP00000494062"
3.88434229705676,3.92347623246751,0.0709294245500621,0.0644862000279001,21,10,"O95445","APOM","ENSG00000235754",55937,"ENSP00000403062"
3.58989464649067,3.50558722273305,0.122332778768617,0.102635470373944,18,8,"O95479","H6PD","ENSG00000049239",9563,"ENSP00000366620"
3.69962292565742,3.50024705742181,0.288309562624988,0.197017849565989,23,9,"O95670","ATP6V1G2","ENSG00000234920",534,"ENSP00000406389"
4.15324815229417,4.18223474684328,0.0541349245784518,0.0670218883061437,23,10,"O95671","ASMTL","ENSG00000169093",8623,"ENSP00000370718"
3.85925259419146,3.7639293999842,0.165095275449373,0.150402069080137,14,5,"O95810","CAVIN2","ENSG00000168497",8436,"ENSP00000305675"
3.65539927698896,3.49946327384959,0.080984009435353,NA,5,1,"P00167","CYB5A","ENSG00000166347",1528,"ENSP00000341625"
3.8142871484383,3.83503656414312,0.138127376008429,0.0983495415175263,22,8,"P00338","LDHA","ENSG00000288299",3939,"ENSP00000500284"
4.41972552694398,4.41412582155345,0.0369278529000289,0.0288571509701998,23,10,"P00450","CP","ENSG00000047457",1356,"ENSP00000264613"
3.54124278420749,3.57938977442654,0.128733840549472,0.149940697206764,12,6,"P00451","F8","ENSG00000185010",2157,"ENSP00000327895"
4.22905340145149,4.22328094981821,0.0501622448458929,0.0389189272378685,23,10,"P00488","F13A1","ENSG00000124491",2162,"ENSP00000264870"
3.55175780133875,NA,0.027022267586584,NA,2,0,"P00491","PNP","ENSG00000198805",4860,"ENSP00000354532"
4.51820283980859,4.520853173526,0.0308013434718369,0.0288338038852658,23,10,"P00734","F2","ENSG00000180210",2147,"ENSP00000308541"
4.23073076746441,4.25570243393313,0.0494357509601733,0.085326274885541,23,10,"P00739","HPR","ENSG00000261701",3250,"ENSP00000441828"
3.78528736934464,3.81023913329181,0.0539276964570519,0.0511338510787466,23,10,"P00740","F9","ENSG00000101981",2158,"ENSP00000218099"
3.9818722553168,3.98488099171708,0.0337402101399066,0.0408627751284284,23,10,"P00742","F10","ENSG00000126218",2159,"ENSP00000364709"
3.92053893261555,3.9238296728433,0.054340082475706,0.0448992037693131,23,10,"P00746","CFD","ENSG00000274619",1675,"ENSP00000478745"
4.1527928436366,4.17096966704881,0.0240864299427652,0.0317671842488678,23,10,"P00747","PLG","ENSG00000122194",5340,"ENSP00000308938"
3.88717304037038,4.01644714799941,0.100182142850029,0.0770062761695246,23,10,"P00748","F12","ENSG00000131187",2161,"ENSP00000253496"
3.99214297873209,3.92653778759577,0.0845448105355068,0.0575057498292862,23,10,"P00915","CA1","ENSG00000133742",759,"ENSP00000430656"
3.73566214167904,3.6434367163114,0.0670913370309565,0.0577950600000475,13,2,"P00918","CA2","ENSG00000104267",760,"ENSP00000285379"
3.66690846481846,3.49832317329252,0.0719571545127694,0.0528063396149759,7,2,"P00995","SPINK1","ENSG00000164266",6690,"ENSP00000296695"
4.31224360752285,4.31848343709096,0.0305538656616338,0.0462679076017724,23,10,"P01008","SERPINC1","ENSG00000117601",462,"ENSP00000356671"
4.27664055418569,4.30516513613001,0.0336769696836972,0.0242314799586571,23,10,"P01023","A2M","ENSG00000175899",2,"ENSP00000323929"
4.52477833813944,4.53148789185324,0.0405503030982355,0.0435780348744202,23,10,"P01024","C3","ENSG00000125730",718,"ENSP00000245907"
4.17327616140375,4.16958279049778,0.047930962897897,0.0227071044481113,23,10,"P01031","C5","ENSG00000106804",727,"ENSP00000223642"
4.22739331842394,4.22996757729838,0.0424910453245237,0.034591221953357,23,10,"P01034","CST3","ENSG00000101439",1471,"ENSP00000381448"
4.20244103446696,4.24359798166135,0.0608162234740215,0.0529017678121678,23,10,"P01042","KNG1","ENSG00000113889",3827,"ENSP00000396025"
3.61374596579503,3.78770437113235,0.0807183120825879,0.402759983201184,8,3,"P01127","PDGFB","ENSG00000100311",5155,"ENSP00000330382"
3.86762780909366,3.93438070218234,0.0657950191375276,0.0546980510952838,23,10,"P01137","TGFB1",NA,NA,NA
NA,3.73150792968903,NA,0.0141021748072543,0,2,"P01275","GCG","ENSG00000115263",2641,"ENSP00000387662"
4.17852619370702,4.21206584828947,0.0393266095739946,0.0667426983613619,23,10,"P01344","IGF2","ENSG00000167244",3481,"ENSP00000370802"
4.37245469190157,4.41001171616185,0.0421822820605394,0.0503482009163666,23,10,"P01591","JCHAIN","ENSG00000132465",3512,"ENSP00000254801"
3.88556549110791,3.92696849016729,0.0785140188396322,0.106079528180408,23,10,"P01601","IGKV1D-16","ENSG00000241244",NA,"ENSP00000418200"
3.87898512265815,3.86842250905024,0.0739917085816894,NA,4,1,"P01705","IGLV2-23","ENSG00000211660",NA,"ENSP00000374841"
4.23789731908647,4.2538715693428,0.0417336187813504,0.0348339698619485,23,10,"P01714","IGLV3-19","ENSG00000211663",NA,"ENSP00000374844"
3.65888677392089,3.68193689979687,0.138650200192059,0.124061035005787,20,10,"P01715","IGLV3-1","ENSG00000211673",NA,"ENSP00000374854"
3.94573419933886,3.95262613070339,0.0707690604302038,0.0452346114620004,23,10,"P01766","IGHV3-13","ENSG00000282286",NA,"ENSP00000488851"
3.74265847814144,3.74822222218652,0.0760306208291757,0.0559031436219921,22,10,"P01817","IGHV2-5","ENSG00000277318",NA,"ENSP00000473889"
4.33735194337412,4.37470425533126,0.0740730149876882,0.0144336361185854,23,10,"P01860","IGHG3",NA,NA,NA
4.46830497962691,4.4399601590319,0.0656186430231293,0.0474645769711879,23,10,"P02042","HBD","ENSG00000223609",3045,"ENSP00000497529"
3.75658316491086,3.76414002278268,0.125547244851941,0.0892605860159457,11,6,"P02144","MB","ENSG00000198125",4151,"ENSP00000380489"
3.57849930516547,3.49052727027517,0.449692918027579,0.281479341637879,5,4,"P02533","KRT14","ENSG00000186847",3861,"ENSP00000167586"
4.51244931043457,4.21785271123191,NA,NA,1,1,"P02538","KRT6A","ENSG00000205420",3853,"ENSP00000369317"
4.68877825624625,4.71209365769511,0.026474800647049,0.0182708308198038,23,10,"P02647","APOA1","ENSG00000118137",335,"ENSP00000364469"
4.61960647196788,4.65444186264656,0.052665185643973,0.048407636371107,23,10,"P02654","APOC1","ENSG00000130208",341,"ENSP00000465356"
4.66703918038176,4.69411375985642,0.0393407584607538,0.0364789106330767,23,10,"P02656","APOC3","ENSG00000110245",345,"ENSP00000227667"
4.44253500378794,4.44750260754288,0.0731062261610346,0.0501860290945238,23,10,"P02671","FGA","ENSG00000171560",2243,"ENSP00000498441"
4.06181191994149,4.07487488459265,0.124005021310793,0.107135681045462,23,9,"P02675","FGB","ENSG00000171564",2244,"ENSP00000306099"
3.95123858421266,NA,0.075000528235284,NA,2,0,"P02679","FGG","ENSG00000171557",2266,"ENSP00000384860"
4.23999418270399,4.04719113296822,0.190073290690714,0.223619553785508,23,10,"P02741","CRP","ENSG00000132693",1401,"ENSP00000255030"
4.50595978462335,4.45286021872539,0.0298681431161126,0.0699440533945505,23,10,"P02743","APCS","ENSG00000132703",325,"ENSP00000255040"
3.79923721621154,3.82753338190311,0.0604653881872481,0.0788821459970366,23,10,"P02745","C1QA","ENSG00000173372",712,"ENSP00000363773"
4.31396753116093,4.3277776825588,0.0204393311626253,0.0278937306960952,23,10,"P02746","C1QB",NA,NA,NA
4.38996658454366,4.41358748424891,0.0294947261032937,0.0311180519926661,23,10,"P02747","C1QC","ENSG00000159189",714,"ENSP00000363771"
4.19210607919775,4.14986714126912,0.0377562356432099,0.0379680793136712,23,10,"P02748","C9","ENSG00000113600",735,"ENSP00000263408"
4.20816368379407,4.24635735534617,0.042265314946541,0.0444729804358783,23,10,"P02749","APOH","ENSG00000091583",350,"ENSP00000205948"
4.27633987503337,4.23937354127054,0.0443497711064824,0.0463726040002316,23,10,"P02750","LRG1","ENSG00000171236",116844,"ENSP00000302621"
3.73454531440782,3.80477707964877,0.103762330108688,0.0716280249973672,8,5,"P02751","FN1","ENSG00000115414",2335,"ENSP00000394423"
4.07344690927193,4.15195215909021,0.0962395825044582,0.117170178894087,23,10,"P02753","RBP4","ENSG00000138207",5950,"ENSP00000360522"
4.26106521876273,4.26355349866478,0.025745116273799,0.0283242537576214,23,10,"P02760","AMBP","ENSG00000106927",259,"ENSP00000265132"
4.35558268115932,4.28421007872531,0.0403922556788825,0.0388606928472215,23,10,"P02763","ORM1","ENSG00000229314",5004,"ENSP00000259396"
4.58405249764879,4.57379952507411,0.0731548358455406,0.122190835940132,23,10,"P02765","AHSG","ENSG00000145192",197,"ENSP00000393887"
4.5476023720797,4.57804524301753,0.0438923951969372,0.0519639147853942,23,10,"P02766","TTR","ENSG00000118271",7276,"ENSP00000497927"
4.72480278237502,4.73327658405008,0.0160426192808364,0.0145625031856464,23,10,"P02768","ALB","ENSG00000163631",213,"ENSP00000295897"
4.22865250165945,4.22679803115021,0.0328947560328163,0.04976760230373,23,10,"P02774","GC","ENSG00000145321",2638,"ENSP00000273951"
4.48037007940871,4.51904259769929,0.0379561298550354,0.0374229087661944,23,10,"P02775","PPBP","ENSG00000163736",5473,"ENSP00000296028"
4.34215369414577,4.36494692657842,0.0421091209796678,0.0519427086765038,23,10,"P02776","PF4","ENSG00000163737",5196,"ENSP00000296029"
3.53433003432272,3.62737431799375,0.141445170420176,0.147013615815757,17,9,"P02786","TFRC","ENSG00000072274",7037,"ENSP00000353224"
4.45569450782529,4.44997365516893,0.022598690912194,0.0404146828524513,23,10,"P02790","HPX","ENSG00000110169",3263,"ENSP00000265983"
3.5683060824782,3.48410172596172,0.1726017103018,0.147164246946409,15,3,"P02792","FTL","ENSG00000087086",2512,"ENSP00000366525"
4.07361045860986,4.06412524743955,0.0719315247032966,0.0365841898413919,23,10,"P03950","ANG","ENSG00000214274",283,"ENSP00000336762"
4.15343933283279,4.1963704206957,0.0452437804604929,0.0561321740956631,23,10,"P03952","KLKB1","ENSG00000164344",3818,"ENSP00000264690"
3.39779897653688,3.33300939956365,0.107038533786924,0.0791190893966175,23,10,"P03973","SLPI","ENSG00000124107",6590,"ENSP00000342082"
4.19112230487981,4.16536413847328,0.0317630216169595,0.0570323828877176,23,10,"P04003","C4BPA","ENSG00000123838",722,"ENSP00000356037"
4.70167688775572,4.7062922344758,0.0255834792065786,0.0300402567437551,23,10,"P04004","VTN","ENSG00000109072",7448,"ENSP00000226218"
3.67997555320505,3.67754311159667,0.101294699610364,0.144527257287996,16,4,"P04040","CAT","ENSG00000121691",847,"ENSP00000241052"
4.06842933560644,4.10277086446689,0.0423635318916856,0.061646453128835,23,10,"P04066","FUCA1","ENSG00000179163",2517,"ENSP00000363603"
3.7076309582534,3.77502873820164,0.0783844353626858,0.0532521510918664,21,8,"P04070","PROC","ENSG00000115718",5624,"ENSP00000234071"
3.76930889651549,3.69485448525354,0.104390601162114,0.0518181393411588,22,10,"P04080","CSTB","ENSG00000160213",1476,"ENSP00000291568"
3.7170546754689,NA,0.0587152484334053,NA,2,0,"P04156","PRNP","ENSG00000171867",5621,"ENSP00000399376"
3.8586608260963,3.76000930356496,0.0904344544567217,0.137573012481846,23,10,"P04179","SOD2","ENSG00000112096",6648,"ENSP00000446252"
4.2799195480589,4.28701054074139,0.0295046043216622,0.0444599382416327,23,10,"P04180","LCAT","ENSG00000213398",3931,"ENSP00000264005"
4.50149409391853,4.52054293395976,0.0943460431587733,0.0881596040993549,23,10,"P04196","HRG","ENSG00000113905",3273,"ENSP00000232003"
4.11406830103486,4.17022302244791,0.0638155478030126,0.0610564458382137,23,10,"P04211","IGLV7-43","ENSG00000278293",NA,"ENSP00000480490"
4.34092830671593,4.3447036169614,0.0316006385040158,0.0365712992710033,23,10,"P04217","A1BG","ENSG00000121410",1,"ENSP00000263100"
4.35157280160224,3.69470457521141,NA,0.338570958635754,1,2,"P04259","KRT6B","ENSG00000185479",3854,"ENSP00000252252"
3.85477078929313,3.90930423488365,0.202642854809791,0.150426160909058,22,9,"P04264","KRT1","ENSG00000167768",3848,"ENSP00000252244"
3.862421251969,4.02835861267256,0.126155530251392,0.11382058037043,21,10,"P04278","SHBG","ENSG00000129214",6462,"ENSP00000393426"
3.82326141333339,3.56466953247185,0.254250563927497,NA,3,1,"P04406","GAPDH","ENSG00000111640",2597,"ENSP00000229239"
3.91334487251853,3.94984170217548,0.0839478659288874,0.0452266927931073,23,10,"P04430","IGKV1-16","ENSG00000282282",NA,"ENSP00000488377"
3.53480033178126,3.50386021489625,0.175868486430285,0.146006091410408,22,6,"P04632","CAPNS1","ENSG00000126247",826,"ENSP00000246533"
3.67473762329652,3.63710857435143,0.12620287036452,0.142608568655223,13,7,"P04745","AMY1A",NA,NA,NA
3.70564359051548,3.97501518061745,0.370181092639951,0.43374058051906,18,10,"P04746","AMY1C","ENSG00000187733",278,"ENSP00000481450"
3.84597094717783,3.82290818753834,0.198104826408313,0.155145618382128,9,4,"P04792","HSPB1","ENSG00000106211",3315,"ENSP00000248553"
3.78426433533616,3.70466991493058,0.0629607324071604,0.0391439485636663,18,6,"P04899","GNAI2","ENSG00000114353",2771,"ENSP00000406871"
3.94038386009904,3.78511187985967,0.179806849628846,0.099206519342568,23,10,"P04908","H2AC4","ENSG00000278463",8335,"ENSP00000483842"
3.60202294366478,3.68291426245031,0.0819153974514568,0.0937349151294589,8,3,"P05062","ALDOB","ENSG00000136872",229,"ENSP00000497767"
3.75278689000004,3.72681650567135,0.090879270894979,0.049949245064709,13,4,"P05067","APP","ENSG00000142192",351,"ENSP00000284981"
4.46391082064428,4.46885939589675,0.0418484918213022,0.0375015457185777,23,10,"P05090","APOD","ENSG00000189058",347,"ENSP00000345179"
4.10101764281393,3.99953187063264,0.0968949545481508,0.0490071122868662,23,10,"P05109","S100A8","ENSG00000143546",6279,"ENSP00000357721"
3.57358723444812,3.61971504730532,0.0679445308927093,0.0826224046073349,10,8,"P05121","SERPINE1","ENSG00000106366",5054,"ENSP00000223095"
3.8133856678285,3.70626963891325,0.100218444408917,0.151287883029037,17,10,"P05154","SERPINA5","ENSG00000188488",5104,"ENSP00000450837"
4.41934918706218,4.4018208569294,0.0466448941532681,0.0273841052260955,23,10,"P05155","SERPING1","ENSG00000149131",710,"ENSP00000278407"
4.31850220475216,4.31971532144126,0.0304659480408845,0.0258014402520056,23,10,"P05156","CFI","ENSG00000205403",3426,"ENSP00000378130"
3.41087532239319,3.48641876412548,0.0786258687315424,0.10373532014632,21,9,"P05160","F13B","ENSG00000143278",2165,"ENSP00000356382"
3.76030395383839,3.74139714054771,0.184390737691528,0.183765604061264,23,10,"P05164","MPO","ENSG00000005381",4353,"ENSP00000225275"
4.10844687434607,4.12902320685215,0.0458601636001359,0.066312798115472,23,10,"P05452","CLEC3B","ENSG00000163815",7123,"ENSP00000296130"
3.9296950656088,3.97295818494811,0.091244254848342,0.0582918400974977,23,10,"P05543","SERPINA7","ENSG00000123561",6906,"ENSP00000329374"
4.17778530911213,4.21976360134093,0.0543376013623403,0.0435032313205557,23,10,"P05546","SERPIND1","ENSG00000099937",3053,"ENSP00000215727"
3.92386453817099,3.94062286469829,0.0647891422575505,0.0777668880213001,23,10,"P06276","BCHE","ENSG00000114200",590,"ENSP00000264381"
3.99724717217988,4.03403490856651,0.0383522661436456,0.0337894539776816,23,10,"P06312","IGKV4-1","ENSG00000211598",NA,"ENSP00000374778"
4.30215272021625,4.33496301617649,0.0450330613847796,0.0254655481963044,23,10,"P06396","GSN","ENSG00000148180",2934,"ENSP00000362929"
4.03936549796441,3.93138643569832,0.112352631129345,0.05115353624714,23,10,"P06702","S100A9","ENSG00000163220",6280,"ENSP00000357727"
4.34020325278065,4.3907232541151,0.071997240795172,0.0663239484289488,23,10,"P06727","APOA4","ENSG00000110244",337,"ENSP00000350425"
3.66776789732236,3.59070281717485,0.166411698138608,0.0894957614851187,18,8,"P06733","ENO1","ENSG00000074800",2023,"ENSP00000234590"
3.66728125678598,3.71320254934794,0.0852924203268582,NA,9,1,"P07108","DBI","ENSG00000155368",1622,"ENSP00000348116"
3.85053142005808,3.81430312380749,0.143525709825652,0.147969851132354,23,10,"P07195","LDHB","ENSG00000111716",3945,"ENSP00000379386"
3.95525039814569,3.92891567666822,0.0330281660380998,0.0725043437976061,23,10,"P07225","PROS1","ENSG00000184500",5627,"ENSP00000377783"
3.61205320445998,3.56822288554653,0.0996829415236788,0.108302026972113,14,9,"P07339","CTSD","ENSG00000117984",1509,"ENSP00000236671"
3.93784824883477,3.66179604834529,0.216885750513214,NA,2,1,"P07355","ANXA2","ENSG00000182718",302,"ENSP00000379342"
4.01893744894987,4.01150277722076,0.0596097497664894,0.0751476736861161,23,10,"P07357","C8A","ENSG00000157131",731,"ENSP00000354458"
4.04801923204393,4.05245670046136,0.0387499781548394,0.0389209185979767,23,10,"P07358","C8B","ENSG00000021852",732,"ENSP00000360281"
4.43980647143115,4.44157901126024,0.0318506116332482,0.0178733492360586,23,10,"P07360","C8G","ENSG00000176919",733,"ENSP00000360697"
4.00233319128057,4.03020166672347,0.0946801496523893,0.0869355839561927,23,10,"P07477","PRSS1","ENSG00000274247",5644,"ENSP00000479217"
3.46023596133274,3.59238528951506,NA,0.0843770620877015,1,2,"P07686","HEXB","ENSG00000049860",3074,"ENSP00000261416"
3.80165282670685,3.74052849945537,0.2028690625736,0.127140584601755,14,6,"P07737","PFN1","ENSG00000108518",5216,"ENSP00000225655"
3.82430974782052,NA,0.337427134319774,NA,2,0,"P07900","HSP90AA1","ENSG00000080824",3320,"ENSP00000216281"
3.94404826956589,3.95583253614656,0.137525313393739,NA,9,1,"P07988","SFTPB","ENSG00000168878",6439,"ENSP00000428719"
3.83428132151222,3.81102913899402,0.0527729907915797,0.0526315038228988,23,10,"P07998","RNASE1","ENSG00000129538",6035,"ENSP00000381057"
4.2868693489069,4.28311353805507,0.0389186410574522,0.0401124548891374,23,10,"P08185","SERPINA6","ENSG00000277405",866,"ENSP00000484501"
3.44384482746552,3.44895397126687,0.0847543997538826,NA,2,1,"P08195","SLC3A2","ENSG00000168003",6520,"ENSP00000367122"
3.74801633081271,NA,0.04415637224409,NA,2,0,"P08238","HSP90AB1","ENSG00000096384",3326,"ENSP00000360709"
